#"+EI TIC Scan MBPR053_02_LQ1.d "
#Point,X(Minutes),Y(Counts)
1064,6.984,0.443170541122245
1065,6.990,0.443361475464221
1066,6.997,0.448886637985146
1067,7.003,0.462705510985646
1068,7.010,0.483636688224745
1069,7.016,0.517253065808862
1070,7.023,0.558423283297398
1071,7.029,0.590178051047251
1072,7.036,0.611562697348543
1073,7.042,0.618663068190768
1074,7.049,0.60830488013858
1075,7.055,0.587528837052336
1076,7.061,0.574616902176222
1077,7.068,0.575237438787643
1078,7.074,0.581156403388894
1079,7.081,0.589963249912528
1080,7.087,0.607063806915737
1081,7.094,0.629116723413944
1082,7.100,0.643353265287516
1083,7.107,0.648926161393935
1084,7.113,0.649701832158212
1085,7.120,0.646563348911985
1086,7.126,0.639785179771843
1087,7.133,0.631109600608317
1088,7.139,0.61493984852224
1089,7.146,0.599987302866259
1090,7.152,0.595213944316863
1091,7.159,0.591956127106901
1092,7.165,0.594235405814237
1093,7.171,0.601789245718655
1094,7.178,0.603388320832703
1095,7.184,0.600548172495813
1096,7.191,0.591502658044708
1097,7.197,0.584557421355338
1098,7.204,0.576418845028619
1099,7.210,0.568196734927285
1100,7.217,0.556215604968302
1101,7.223,0.540666389493647
1102,7.230,0.521919023790896
1103,7.236,0.503028457331664
1104,7.243,0.491739464362344
1105,7.249,0.489209584331164
1106,7.256,0.487610509217117
1107,7.262,0.493947142691439
